"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2228126-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2228126-31";"2023-10-25";"2023-10-25T14:50:40";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-08-23T14:19:51";"Parecer com Complementação de Voto, Dep. Marcelo Crivella (REPUBLIC-RJ), pela aprovação, com substitutivo.";"2382094";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2382094"
"2273535-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273535-27";"2023-10-25";"2023-10-25T14:50:59";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-04T15:27:24";"Parecer do Relator, Dep. Marcelo Crivella (REPUBLIC-RJ), pela aprovação.";"2385217";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385217"
"2273716-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2273716-50";"2023-10-25";"2023-10-25T14:53:42";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-20T18:05:47";"Parecer da Relatora, Dep. Bia Kicis (PL-DF), pela aprovação.";"2398012";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398012"
"2333543-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2333543-43";"2023-10-25";"2023-10-25T14:59:09";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-29T13:36:41";"Parecer do Relator, Dep. Alfredinho (PT-SP), pela aprovação na forma do Substitutivo  adotado pela CPD, com subemenda.";"2391996";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391996"
"2335761-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335761-43";"2023-10-25";"2023-10-25T15:01:29";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-06-13T12:07:01";"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela aprovação.";"2368505";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368505"
"2392740-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2392740-6";"2023-10-25";"2023-10-25T15:03:35";"5438";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5438";"CLP";"70677";"https://dadosabertos.camara.leg.br/api/v2/eventos/70677";"1";"0";"0";"0";"Aprovado o Parecer com Complementação de Voto.";"";"";"2023-10-23T13:41:41";"Parecer do Relator, Dep. Zé Silva (SOLIDARI-MG), pela aprovação, na forma do Projeto de Lei apresentado.";"2398092";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398092"
"2369409-21";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2369409-21";"2023-10-25";"2023-10-25T15:04:47";"536996";"https://dadosabertos.camara.leg.br/api/v2/orgaos/536996";"CCULT";"70612";"https://dadosabertos.camara.leg.br/api/v2/eventos/70612";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-18T17:28:08";"Parecer do Relator, Dep. Pr. Marco Feliciano (PL-SP), pela aprovação.";"2397698";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397698"
"2383287-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2383287-23";"2023-10-25";"2023-10-25T18:25:55";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"0";"121";"279";"2";"Rejeitado o Requerimento. Sim: 121; não: 279; abstenção: 1 total: 401.";"";"";"";"Apresentação do PL n. 4173/2023 (Projeto de Lei), pelo Poder Executivo, que: ""Dispõe sobre a tributação da renda auferida por pessoas físicas residentes no País em aplicações financeiras, entidades controladas e trusts no exterior.

NOVA EMENTA: Dispõe sobre a tributação de aplicações em fundos de investimento no País e da renda auferida por pessoas físicas residentes no País em aplicações financeiras, entidades controladas e trusts no exterior; altera as Leis nºs 11.033, de 21 de dezembro de 2004, 8.668, de 25 de junho de 1993, e 10.406, de 10 de janeiro de 2002 (Código Civil); revoga dispositivos das Leis nºs  4.728, de 14 de julho de 1965, 9.250, de 26 de dezembro de 1995, 9.532, de 10 de dezembro de 1997, 10.426, de 24 de abril de 2002, e 10.892, de 13 de julho de 2004, do Decreto-Lei nº 2.287, de 23 de julho de 1986, e das Medidas Provisórias nºs 2.189-49, de 23 de agosto de 2001, e 2.158-35, de 24 de agosto de 2001; e dá outras providências"".";"0";""
"2383287-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2383287-30";"2023-10-25";"2023-10-25T19:08:40";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"0";"128";"287";"2";"Rejeitado o Requerimento. Sim: 128; não: 287; abstenção: 1; total: 416.";"";"";"2023-10-25T18:30:07";"Parecer proferido em Plenário pelo Relator, Dep. Pedro Paulo (PSD-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto e do Substitutivo adotado pelo relator da Comissão de Finanças e Tributação.";"2399323";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399323"
"2383287-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2383287-41";"2023-10-25";"2023-10-25T20:33:21";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"0";"118";"318";"2";"Rejeitado o Requerimento. Sim: 118; não:318; total: 436.";"";"";"2023-10-25T20:04:42";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (PSD-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa de todas as Emendas de Plenário e da Subemenda Substitutiva adotada pelo Relator da Comissão de Finanças e Tributação.";"2399366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399366"
"2383287-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2383287-47";"2023-10-25";"2023-10-25T20:59:25";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"0";"116";"303";"2";"Rejeitada a Emenda de Plenário nº 12. Sim: 116; não: 303; abstenção: 1; total: 420.";"2023-10-25T20:47:55";"Votação do DTQ 4: PL: Emenda de Plenário nº 12 (art. 161, II).";"2023-10-25T20:04:42";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (PSD-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa de todas as Emendas de Plenário e da Subemenda Substitutiva adotada pelo Relator da Comissão de Finanças e Tributação.";"2399366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399366"
"2383287-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2383287-50";"2023-10-25";"2023-10-25T21:05:35";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"0";"116";"277";"2";"Rejeitada a Emenda de Plenário nº 27. Sim: 116; não: 277; abstenção: 1; total: 394.";"2023-10-25T20:59:57";"Votação do DTQ 9: PL: Emenda de Plenário nº 27. (art. 161, II).";"2023-10-25T20:04:42";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (PSD-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa de todas as Emendas de Plenário e da Subemenda Substitutiva adotada pelo Relator da Comissão de Finanças e Tributação.";"2399366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399366"
"2383287-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2383287-53";"2023-10-25";"2023-10-25T21:18:13";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"0";"116";"318";"1";"Rejeitada a Emenda de Plenário nº 19. Sim: 116; não: 318; total: 434.";"2023-10-25T21:06:04";"Votação do DTQ 3: PL: Emenda de Plenário nº 19 (art. 161, II).";"2023-10-25T20:04:42";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (PSD-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa de todas as Emendas de Plenário e da Subemenda Substitutiva adotada pelo Relator da Comissão de Finanças e Tributação.";"2399366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399366"
"2383287-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2383287-61";"2023-10-25";"2023-10-25T21:30:42";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"0";"127";"302";"1";"Rejeitada a Emenda de Plenário nº 8. Sim: 127; não: 302; total: 429.";"2023-10-25T21:18:34";"Votação do DTQ 2: PL: Emenda de Plenário nº 8 (art. 161, II).";"2023-10-25T20:04:42";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (PSD-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa de todas as Emendas de Plenário e da Subemenda Substitutiva adotada pelo Relator da Comissão de Finanças e Tributação.";"2399366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399366"
"2395452-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2395452-27";"2023-10-25";"2023-10-25T21:48:39";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70723";"https://dadosabertos.camara.leg.br/api/v2/eventos/70723";"1";"0";"0";"0";"Aprovado o Projeto de Lei 4.943, de 2023.";"2023-10-25T21:44:39";"Votação em turno único.";"2023-10-25T21:35:54";"Parecer proferido em Plenário pelo Relator, Dep. Luiz Gastão (PSD-CE), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa.";"2399392";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399392"
"2395994-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2395994-5";"2023-10-25";"2023-10-25T14:40:17";"539385";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539385";"CCOM";"70645";"https://dadosabertos.camara.leg.br/api/v2/eventos/70645";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 69/2023 (Requerimento (Outros)), pelo Deputado Nikolas Ferreira (PL/MG), que ""Requer o aditamento ao Requerimento nº 66/2023 para inclusão de convidados na realização de Seminário no âmbito da Subcomissão Especial sobre o combate à censura"".";"2398338";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398338"
"2398338-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398338-2";"2023-10-25";"2023-10-25T14:40:39";"539385";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539385";"CCOM";"70645";"https://dadosabertos.camara.leg.br/api/v2/eventos/70645";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 69/2023 (Requerimento (Outros)), pelo Deputado Nikolas Ferreira (PL/MG), que ""Requer o aditamento ao Requerimento nº 66/2023 para inclusão de convidados na realização de Seminário no âmbito da Subcomissão Especial sobre o combate à censura"".";"0";""
"2396093-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2396093-4";"2023-10-25";"2023-10-25T14:47:52";"539385";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539385";"CCOM";"70645";"https://dadosabertos.camara.leg.br/api/v2/eventos/70645";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação da REQ n. 68/2023 (Requerimento de Moção), pelos Deputados Gustavo Gayer (PL/GO) e Nikolas Ferreira PL, que ""Requer a aprovação de Moção de Repúdio contra os meios de comunicação que usaram o termo “combatentes” para se referirem aos terroristas extremistas do Hamas e para falarem dos manifestantes que apenas estiveram acampados no Quartel do Exército ou que invadiram os prédios públicos sem armas ou violência física alguma usaram o termo “terroristas”"".";"0";""
"2307641-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2307641-51";"2023-10-26";"2023-10-26T11:43:49";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-06T10:55:26";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela constitucionalidade, juridicidade e técnica legislativa deste, com emenda de redação, e dos Projetos de Lei n°s 1.933/2021 e 864/2022, apensados.";"2386048";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386048"
"2388093-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2388093-44";"2023-10-26";"2023-10-26T12:27:40";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70766";"https://dadosabertos.camara.leg.br/api/v2/eventos/70766";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. José Guimarães (PT-CE).";"2023-10-26T12:27:17";"Votação da Redação Final.";"2023-10-26T12:39:58";"Parecer à Emenda de Plenário proferido pelo Relator, Dep. José Guimarães (PT-CE), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa da Emendas nº 1 e da Subemenda Substitutiva Global adotada pelo Relator da Comissão de Cultura.";"2399498";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399498"
"2373053-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2373053-33";"2023-10-26";"2023-10-26T12:31:30";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"70766";"https://dadosabertos.camara.leg.br/api/v2/eventos/70766";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo relator, Dep. Weliton Prado (SOLIDARI-MG).";"2023-10-26T12:31:05";"Votação da Redação Final.";"2023-10-26T12:30:16";"Leitura realizada em Plenário pelo Dep. Osmar Terra (MDB-RS) do parecer do relator, pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa.";"2399490";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399490"
"2139049-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2139049-65";"2023-10-26";"2023-10-26T12:54:29";"4";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"MESA";"0";"";"1";"0";"0";"0";"Retirado o REC n. 27/2023, em razão do deferimento do Requerimento n. REQ 3469/2023, nos termos do artigo 104, caput, combinado com o artigo 114, VII, ambos do RICD.";"";"";"";"Apresentação do REC n. 28/2023 (Recurso contra apreciação conclusiva de comissão (Art. 58, § 1º c/c art. 132, § 2º, RICD)), pelo Deputado Delegado Ramagem (PL/RJ) e outros, que ""Recurso contra a tramitação conclusiva do Projeto de Lei  nº 7722/2017, que estabelece a igualdade entre irmãos bilaterais e unilaterais na herança do falecido"".";"2395635";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2395635"
"2274131-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274131-32";"2023-10-26";"2023-10-26T11:43:01";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-04T14:05:44";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"2391609";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391609"
"2313391-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2313391-30";"2023-10-26";"2023-10-26T11:43:32";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-25T17:36:18";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"2389953";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389953"
"2306806-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2306806-40";"2023-10-26";"2023-10-26T11:44:56";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-17T14:06:05";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"2395806";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2395806"
"2344529-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2344529-36";"2023-10-26";"2023-10-26T11:45:13";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-09-04T15:32:02";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela constitucionalidade, juridicidade e técnica legislativa.";"2377664";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2377664"
"454376-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/454376-80";"2023-10-26";"2023-10-26T11:45:43";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-05-03T11:53:34";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2358926";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2358926"
"485961-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/485961-80";"2023-10-26";"2023-10-26T11:46:10";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-10-17T13:58:46";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela constitucionalidade, juridicidade e técnica legislativa, com emenda de redação.";"2395804";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2395804"
"618609-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/618609-65";"2023-10-26";"2023-10-26T11:46:36";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"70600";"https://dadosabertos.camara.leg.br/api/v2/eventos/70600";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-05-03T15:22:25";"Parecer da Relatora, Dep. Erika Kokay (PT-DF), pela constitucionalidade, juridicidade e técnica legislativa deste, com emenda, e das Emendas da Comissão de Cultura n°s 1, 2, 3, 4 e 5, com subemenda.";"2359741";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2359741"
